cluster	Sheep_MAG	NHP	RUG	Uhgg	RGIG
clu_12555	0	0	0	0	1
clu_12556	0	0	0	0	1
clu_12557	0	0	0	0	1
clu_12558	0	0	0	0	1
clu_12559	0	0	1	0	0
clu_12560	0	0	1	0	0
clu_12561	0	0	0	0	1
clu_12562	0	0	0	0	1
clu_12563	0	0	0	0	1
clu_12564	0	0	1	0	0
clu_12565	0	0	0	0	1
clu_12566	0	0	0	0	1
clu_12567	0	0	0	0	1
clu_12568	0	0	0	1	0
clu_12569	0	0	0	1	0
clu_12570	0	0	0	1	0
clu_12571	0	0	0	1	0
clu_12572	0	0	0	1	0
clu_12573	0	0	0	1	0
clu_12574	0	0	0	0	1
clu_12575	0	0	0	0	1
clu_12576	0	0	0	0	1
clu_12577	0	0	0	1	0
clu_12578	0	0	0	1	0
clu_12579	0	0	0	1	0
clu_12580	0	0	0	1	0
clu_12581	1	0	0	1	0
clu_12582	0	0	0	1	0
clu_12583	0	0	0	1	0
clu_12584	0	1	0	0	0
clu_12585	0	0	0	1	0
clu_12586	0	0	0	1	0
clu_12587	0	0	0	1	0
clu_12588	0	0	0	1	0
clu_12589	0	0	0	1	0
clu_12590	0	0	0	1	0
clu_12591	0	0	0	1	0
clu_12592	0	0	0	1	0
clu_12593	0	0	0	1	0
clu_12594	0	0	0	1	0
clu_12595	1	1	0	1	0
clu_12596	0	0	0	1	0
clu_12597	0	0	0	1	0
clu_12598	0	0	0	1	0
clu_12599	0	0	0	1	0
clu_12600	0	0	0	1	0
clu_12601	0	0	0	1	0
clu_12602	0	0	0	1	0
clu_12603	0	0	0	1	0
clu_12604	0	0	0	1	0
clu_12605	0	0	0	0	1
clu_12606	0	0	0	1	0
clu_12607	0	0	0	1	0
clu_12608	0	0	0	1	0
clu_12609	0	0	0	1	0
clu_12610	0	0	0	1	0
clu_12611	0	0	0	1	0
clu_12612	0	0	0	1	0
clu_12613	0	0	0	1	0
clu_12614	0	0	0	1	0
clu_12615	0	1	0	1	0
clu_12616	0	0	0	1	0
clu_12617	0	1	0	0	0
clu_12618	1	0	0	1	0
clu_12619	0	0	0	1	0
clu_12620	0	0	0	1	0
clu_12621	0	0	0	1	0
clu_12622	0	0	0	1	0
clu_12623	0	0	0	1	0
clu_12624	0	0	0	1	0
clu_12625	0	0	0	1	0
clu_12626	0	0	0	1	0
clu_12627	0	0	0	1	0
clu_12628	0	0	0	1	0
clu_12629	0	0	0	1	0
clu_12630	0	0	0	1	0
clu_12631	0	0	0	1	0
clu_12632	0	0	0	1	0
clu_12633	0	0	0	1	0
clu_12634	0	0	0	1	0
clu_12635	0	0	0	1	0
clu_12636	0	0	0	1	0
clu_12637	0	0	0	1	0
clu_12638	0	0	0	1	0
clu_12639	0	0	0	1	0
clu_12640	0	0	0	1	0
clu_12641	0	0	0	1	0
clu_12642	0	0	0	1	0
clu_12643	0	0	0	1	0
clu_12644	0	0	0	1	0
clu_12645	0	0	0	1	0
clu_12646	0	0	0	1	0
clu_12647	0	0	0	1	0
clu_12648	0	0	0	1	0
clu_12649	0	0	0	1	0
clu_12650	0	0	0	1	0
clu_12651	0	0	0	1	0
clu_12652	0	0	0	1	0
clu_12653	0	0	0	1	0
clu_12654	0	0	0	1	0
clu_12655	0	0	0	1	0
clu_12656	0	0	0	1	0
clu_12657	0	0	0	1	0
clu_12658	0	0	0	1	0
clu_12659	0	0	0	0	1
clu_12660	0	0	0	1	0
clu_12661	0	0	0	1	0
clu_12662	0	0	0	1	0
clu_12663	0	0	0	1	0
clu_12664	0	0	0	1	0
clu_12665	0	0	0	1	0
clu_12666	0	1	0	0	0
clu_12667	0	0	0	1	0
clu_12668	0	0	0	1	0
clu_12669	0	0	0	1	0
clu_12670	0	0	0	1	0
clu_12671	0	0	0	1	0
clu_12672	0	0	0	1	0
clu_12673	0	0	0	1	0
clu_12674	0	0	0	1	0
clu_12675	0	1	0	1	0
clu_12676	0	0	0	1	0
clu_12677	0	1	0	1	0
clu_12678	0	1	0	0	0
clu_12679	0	0	0	1	0
clu_12680	0	0	1	0	0
clu_12681	0	0	0	1	0
clu_12682	0	0	0	1	0
clu_12683	0	0	0	1	0
clu_12684	0	0	0	1	0
clu_12685	0	0	0	1	0
clu_12686	1	0	0	0	1
clu_12687	0	0	0	0	1
clu_12688	0	0	0	1	0
clu_12689	0	0	0	1	0
clu_12690	0	0	0	1	0
clu_12691	0	0	0	1	0
clu_12692	0	0	0	1	0
clu_12693	0	0	0	1	0
clu_12694	0	0	0	1	0
clu_12695	0	0	0	0	1
clu_12696	1	0	0	0	1
clu_12697	1	0	0	0	1
clu_12698	1	0	0	0	1
clu_12699	1	0	0	0	1
clu_12700	0	0	0	0	1
clu_12701	1	0	0	0	1
clu_12702	0	0	0	0	1
clu_12703	0	0	0	0	1
clu_12704	0	0	0	0	1
clu_12705	0	0	0	0	1
clu_12706	1	0	0	0	0
clu_12707	0	0	0	0	1
clu_12708	0	0	0	1	0
clu_12709	0	0	0	1	0
clu_12710	0	0	0	0	1
clu_12711	0	0	0	1	0
clu_12712	0	0	0	1	0
clu_12713	0	0	0	1	0
clu_12714	0	0	0	1	0
clu_12715	0	0	0	1	0
clu_12716	0	0	0	1	0
clu_12717	0	0	0	0	1
clu_12718	0	0	0	0	1
clu_12719	0	0	0	0	1
clu_12720	0	0	0	0	1
clu_12721	0	0	0	0	1
clu_12722	1	0	0	0	1
clu_12723	1	0	0	0	1
clu_12724	0	0	0	0	1
clu_12725	0	0	0	0	1
clu_12726	1	0	0	0	0
clu_12727	0	0	0	1	0
clu_12728	0	0	0	1	0
clu_12729	0	0	0	1	0
clu_12730	1	0	0	0	0
clu_12731	0	0	0	1	0
clu_12732	0	0	0	1	1
clu_12733	0	0	0	1	0
clu_12734	0	0	0	1	0
clu_12735	0	0	0	1	0
clu_12736	0	0	0	1	0
clu_12737	0	0	0	1	0
clu_12738	0	0	0	0	1
clu_12739	0	0	0	1	0
clu_12740	0	0	0	1	0
clu_12741	0	0	0	1	0
clu_12742	0	1	0	0	0
clu_12743	0	0	0	1	0
clu_12744	0	0	0	1	0
clu_12745	0	0	0	1	0
clu_12746	0	0	0	1	0
clu_12747	0	0	0	1	0
clu_12748	0	0	0	0	1
clu_12749	0	1	0	0	0
clu_12750	0	0	0	1	0
clu_12751	0	0	0	1	0
clu_12752	0	0	0	1	0
clu_12753	0	0	0	0	1
clu_12754	0	0	0	1	0
clu_12755	0	0	0	1	0
clu_12756	0	0	0	1	0
clu_12757	0	0	0	1	0
clu_12758	0	1	0	0	0
clu_12759	0	0	0	1	0
clu_12760	0	0	0	1	0
clu_12761	0	0	0	1	0
clu_12762	0	0	0	1	0
clu_12763	0	0	0	1	0
clu_12764	0	0	0	1	0
clu_12765	0	0	0	1	0
clu_12766	0	0	0	1	0
clu_12767	0	0	0	0	1
clu_12768	0	0	0	0	1
clu_12769	0	0	0	1	0
clu_12770	0	0	0	1	0
clu_12771	0	0	0	1	0
clu_12772	0	0	0	0	1
clu_12773	0	1	0	0	0
clu_12774	0	0	0	1	0
clu_12775	0	0	0	0	1
clu_12776	0	0	0	1	0
clu_12777	0	0	0	0	1
clu_12778	0	0	0	0	1
clu_12779	0	0	0	0	1
clu_12780	0	0	0	0	1
clu_12781	0	0	1	1	0
clu_12782	0	0	0	1	0
clu_12783	0	0	1	0	0
clu_12784	0	0	0	1	0
clu_12785	0	1	0	0	0
clu_12786	0	1	0	0	0
clu_12787	0	1	0	0	0
clu_12788	0	0	0	0	1
clu_12789	0	0	0	0	1
clu_12790	0	0	0	0	1
clu_12791	0	0	1	0	0
clu_12792	0	0	0	0	1
clu_12793	0	0	0	0	1
clu_12794	0	0	0	0	1
clu_12795	0	0	0	0	1
clu_12796	0	1	0	1	0
clu_12797	0	0	0	1	0
clu_12798	0	0	0	1	0
clu_12799	0	0	0	1	0
clu_12800	0	0	0	0	1
clu_12801	0	0	0	0	1
clu_12802	0	0	0	1	0
clu_12803	0	0	0	0	1
clu_12804	0	0	0	1	0
clu_12805	0	0	0	1	0
clu_12806	0	1	0	0	0
clu_12807	0	0	0	1	0
clu_12808	0	0	0	1	0
clu_12809	0	0	0	1	0
clu_12810	0	0	0	1	0
clu_12811	0	1	0	0	0
clu_12812	0	1	0	0	0
clu_12813	0	0	0	0	1
clu_12814	0	1	0	0	0
clu_12815	1	0	0	0	0
clu_12816	0	0	0	0	1
clu_12817	0	0	0	1	0
clu_12818	0	0	0	1	0
clu_12819	0	0	0	0	1
clu_12820	0	0	0	0	1
clu_12821	0	0	1	0	0
clu_12822	0	0	0	1	0
clu_12823	0	0	0	1	0
clu_12824	0	0	0	1	0
clu_12825	0	0	0	1	0
clu_12826	0	0	0	1	0
clu_12827	0	0	0	1	0
clu_12828	0	0	0	1	0
clu_12829	0	0	0	1	0
clu_12830	0	0	0	1	0
clu_12831	0	0	0	1	0
clu_12832	0	0	0	1	0
clu_12833	0	1	0	0	0
clu_12834	0	0	0	0	1
clu_12835	0	0	0	0	1
clu_12836	0	0	0	0	1
clu_12837	1	0	0	0	0
clu_12838	0	0	0	0	1
clu_12839	1	0	0	0	0
clu_12840	1	0	0	0	1
clu_12841	1	0	0	0	1
clu_12842	1	0	0	0	0
clu_12843	0	0	0	0	1
clu_12844	0	0	0	0	1
clu_12845	1	0	0	0	1
clu_12846	1	0	0	0	1
clu_12847	1	0	0	0	1
clu_12848	0	1	0	1	0
clu_12849	0	1	0	0	0
clu_12850	0	1	0	0	0
clu_12851	0	0	0	1	0
clu_12852	1	0	0	0	0
clu_12853	0	0	0	1	0
clu_12854	0	0	0	1	0
clu_12855	0	0	0	1	0
clu_12856	0	0	0	1	0
clu_12857	0	0	0	1	0
clu_12858	0	0	0	1	0
clu_12859	0	0	0	1	0
clu_12860	0	0	0	1	0
clu_12861	0	0	0	0	1
clu_12862	0	0	0	1	0
clu_12863	0	0	0	1	0
clu_12864	0	0	0	1	0
clu_12865	0	0	0	1	0
clu_12866	1	0	0	0	1
clu_12867	0	0	0	0	1
clu_12868	0	0	0	0	1
clu_12869	0	0	0	0	1
clu_12870	1	0	0	0	0
clu_12871	1	0	0	0	0
clu_12872	0	0	0	1	0
clu_12873	0	0	0	1	0
clu_12874	0	0	0	1	0
clu_12875	0	0	0	1	0
clu_12876	0	0	0	1	0
clu_12877	0	0	0	0	1
clu_12878	0	0	0	1	0
clu_12879	0	0	0	1	0
clu_12880	0	0	0	1	0
clu_12881	0	0	0	1	0
clu_12882	0	0	0	1	0
clu_12883	0	0	0	1	0
clu_12884	0	0	0	1	0
clu_12885	0	0	1	1	0
clu_12886	0	0	0	1	0
clu_12887	0	0	0	1	0
clu_12888	0	0	0	1	0
clu_12889	0	0	0	1	0
clu_12890	0	0	0	1	0
clu_12891	0	0	0	1	0
clu_12892	0	0	0	1	0
clu_12893	0	0	0	1	0
clu_12894	0	0	0	0	1
clu_12895	0	0	0	1	0
clu_12896	0	0	0	1	0
clu_12897	0	0	0	1	0
clu_12898	0	0	0	1	0
clu_12899	0	0	0	1	0
clu_12900	0	0	0	1	0
clu_12901	0	0	0	0	1
clu_12902	0	0	0	1	0
clu_12903	0	0	0	1	0
clu_12904	0	0	0	0	1
clu_12905	0	0	0	0	1
clu_12906	0	0	0	0	1
clu_12907	0	0	0	0	1
clu_12908	0	0	0	0	1
clu_12909	0	0	1	0	0
clu_12910	0	0	0	0	1
clu_12911	0	0	1	0	0
clu_12912	0	0	1	0	0
clu_12913	0	0	0	0	1
clu_12914	0	0	1	0	0
clu_12915	0	0	0	0	1
clu_12916	0	0	0	0	1
clu_12917	0	0	1	0	0
clu_12918	0	0	1	0	0
clu_12919	0	1	0	0	0
clu_12920	0	0	0	0	1
clu_12921	0	0	1	0	0
clu_12922	0	0	0	0	1
clu_12923	0	0	0	0	1
clu_12924	0	0	0	0	1
clu_12925	0	0	1	0	0
clu_12926	0	0	1	0	0
clu_12927	0	0	0	0	1
clu_12928	0	0	1	0	0
clu_12929	0	0	1	0	0
clu_12930	0	0	1	0	0
clu_12931	0	0	1	0	0
clu_12932	0	0	1	0	0
clu_12933	0	0	1	0	0
clu_12934	0	0	1	0	0
clu_12935	0	0	1	0	0
clu_12936	0	0	0	0	1
clu_12937	0	0	1	0	0
clu_12938	0	0	1	0	0
clu_12939	0	0	1	0	0
clu_12940	0	0	1	0	0
clu_12941	0	0	0	0	1
clu_12942	0	0	1	0	0
clu_12943	0	0	1	0	0
clu_12944	0	0	0	0	1
clu_12945	0	0	1	0	0
clu_12946	0	0	1	0	0
clu_12947	0	0	1	0	0
clu_12948	0	0	0	0	1
clu_12949	0	0	1	0	0
clu_12950	0	0	1	0	0
clu_12951	0	0	1	0	0
clu_12952	0	0	1	0	0
clu_12953	0	0	1	0	0
clu_12954	0	0	1	0	0
clu_12955	0	0	0	0	1
clu_12956	0	0	0	0	1
clu_12957	0	0	0	0	1
clu_12958	0	0	0	0	1
clu_12959	0	0	0	0	1
clu_12960	0	0	0	0	1
clu_12961	0	0	0	0	1
clu_12962	0	0	1	0	0
clu_12963	0	0	0	0	1
clu_12964	0	0	0	0	1
clu_12965	0	0	0	0	1
clu_12966	0	0	0	0	1
clu_12967	0	0	0	0	1
clu_12968	0	0	1	0	0
clu_12969	0	0	1	0	0
clu_12970	0	0	1	0	0
clu_12971	0	0	1	0	0
clu_12972	0	0	1	0	0
clu_12973	0	0	0	0	1
clu_12974	0	0	1	0	0
clu_12975	0	0	1	0	0
clu_12976	0	0	0	0	1
clu_12977	0	0	0	0	1
clu_12978	0	0	0	0	1
clu_12979	0	0	0	0	1
clu_12980	0	0	0	0	1
clu_12981	0	0	0	0	1
clu_12982	0	0	1	0	0
clu_12983	0	0	1	0	0
clu_12984	0	0	1	0	0
clu_12985	0	0	1	0	0
clu_12986	0	0	1	0	0
clu_12987	0	0	0	0	1
clu_12988	0	0	0	0	1
clu_12989	0	0	0	0	1
clu_12990	0	0	0	0	1
clu_12991	0	0	0	0	1
clu_12992	0	0	0	0	1
clu_12993	0	0	1	0	1
clu_12994	0	0	0	0	1
clu_12995	0	0	0	0	1
clu_12996	0	0	0	0	1
clu_12997	0	0	0	0	1
clu_12998	0	0	0	0	1
clu_12999	0	0	0	0	1
clu_13000	0	0	0	0	1
clu_13001	0	0	0	0	1
clu_13002	0	0	0	0	1
clu_13003	0	0	1	0	0
clu_13004	0	0	0	0	1
clu_13005	0	0	1	0	0
clu_13006	0	0	0	0	1
clu_13007	0	0	0	0	1
clu_13008	0	0	1	0	0
clu_13009	0	0	1	0	0
clu_13010	0	0	1	0	0
clu_13011	0	0	0	0	1
clu_13012	0	0	1	0	0
clu_13013	0	0	1	0	0
clu_13014	0	0	1	0	0
clu_13015	0	0	1	0	0
clu_13016	0	0	0	0	1
clu_13017	0	0	0	0	1
clu_13018	0	0	1	0	0
clu_13019	0	0	0	0	1
clu_13020	0	0	1	0	0
clu_13021	0	0	1	0	0
clu_13022	0	0	1	0	0
clu_13023	0	0	0	0	1
clu_13024	0	0	0	0	1
clu_13025	0	0	0	0	1
clu_13026	0	0	1	0	0
clu_13027	0	0	1	0	0
clu_13028	0	0	1	0	0
clu_13029	0	0	1	0	0
clu_13030	0	0	0	0	1
clu_13031	0	0	1	0	0
clu_13032	0	0	1	0	0
clu_13033	0	0	1	0	0
clu_13034	0	0	0	0	1
clu_13035	0	0	0	0	1
clu_13036	0	0	0	0	1
clu_13037	0	0	0	0	1
clu_13038	0	0	0	0	1
clu_13039	0	0	0	0	1
clu_13040	0	0	0	0	1
clu_13041	0	0	0	0	1
clu_13042	0	0	0	0	1
clu_13043	0	0	0	0	1
clu_13044	0	0	0	0	1
clu_13045	0	0	0	0	1
clu_13046	0	0	1	0	0
clu_13047	0	0	0	0	1
clu_13048	0	0	0	0	1
clu_13049	0	0	1	0	0
clu_13050	0	0	0	0	1
clu_13051	0	0	1	0	0
clu_13052	0	0	0	1	0
clu_13053	0	0	0	1	0
clu_13054	0	0	0	0	1
clu_13055	1	0	0	0	0
clu_13056	0	1	0	0	0
clu_13057	0	0	0	1	0
clu_13058	0	0	0	1	0
clu_13059	0	0	0	1	0
clu_13060	0	0	1	0	0
clu_13061	1	0	0	0	0
clu_13062	0	0	0	0	1
clu_13063	0	0	1	0	0
clu_13064	0	0	0	1	0
clu_13065	0	0	0	1	0
clu_13066	0	0	0	1	0
clu_13067	0	0	0	0	1
clu_13068	0	0	0	0	1
clu_13069	1	0	0	0	1
clu_13070	0	0	0	1	0
clu_13071	0	0	0	0	1
clu_13072	0	0	0	1	1
clu_13073	0	0	0	1	0
clu_13074	0	0	0	1	0
clu_13075	0	0	0	1	1
clu_13076	1	0	0	0	0
clu_13077	1	0	0	0	0
clu_13078	1	0	0	1	0
clu_13079	0	0	0	1	0
clu_13080	0	0	0	1	0
clu_13081	0	0	0	1	0
clu_13082	0	0	0	1	0
clu_13083	0	0	0	1	0
clu_13084	0	0	0	1	0
clu_13085	0	0	0	1	0
clu_13086	0	0	0	1	0
clu_13087	0	0	0	1	0
clu_13088	0	0	0	1	0
clu_13089	0	0	0	1	0
clu_13090	0	0	0	1	0
clu_13091	0	0	0	1	0
clu_13092	0	0	0	1	0
clu_13093	0	0	0	1	0
clu_13094	1	0	0	0	1
clu_13095	0	0	0	1	0
clu_13096	0	0	0	1	0
clu_13097	0	0	0	1	0
clu_13098	0	0	0	0	1
clu_13099	1	0	0	0	0
clu_13100	0	0	0	1	0
clu_13101	1	0	0	0	1
clu_13102	0	1	0	0	0
clu_13103	0	1	0	0	0
clu_13104	0	1	0	0	0
clu_13105	0	1	0	0	0
clu_13106	0	1	0	0	0
clu_13107	0	1	0	0	0
clu_13108	1	0	0	0	0
clu_13109	1	0	0	0	0
clu_13110	0	0	0	0	1
clu_13111	0	0	1	0	0
clu_13112	0	0	0	0	1
clu_13113	0	0	0	0	1
clu_13114	0	0	0	0	1
clu_13115	0	0	0	0	1
clu_13116	0	0	0	0	1
clu_13117	0	0	0	0	1
clu_13118	0	0	0	0	1
clu_13119	0	1	0	0	0
clu_13120	1	1	0	0	1
clu_13121	0	1	0	1	0
clu_13122	0	0	0	0	1
clu_13123	1	0	0	0	1
clu_13124	0	0	0	0	1
clu_13125	0	1	0	0	0
clu_13126	0	1	0	0	0
clu_13127	0	0	0	1	0
clu_13128	0	0	0	1	0
clu_13129	0	1	0	0	0
clu_13130	0	1	0	0	0
clu_13131	0	1	0	0	0
clu_13132	0	1	0	0	0
clu_13133	0	0	0	1	0
clu_13134	0	0	0	1	0
clu_13135	0	1	0	0	0
clu_13136	0	0	0	1	0
clu_13137	0	0	0	0	1
clu_13138	0	1	0	0	0
clu_13139	0	1	0	0	0
clu_13140	0	1	0	0	0
clu_13141	0	1	0	0	0
clu_13142	0	1	0	0	0
clu_13143	0	1	0	0	0
clu_13144	0	1	0	0	0
clu_13145	0	1	0	0	0
clu_13146	0	1	0	0	0
clu_13147	0	1	0	1	0
clu_13148	0	0	1	1	0
clu_13149	0	1	0	1	0
clu_13150	0	0	1	0	0
clu_13151	0	0	1	0	0
clu_13152	0	0	1	0	0
clu_13153	0	1	0	0	0
clu_13154	0	1	0	0	0
clu_13155	0	0	0	0	1
clu_13156	0	0	0	0	1
clu_13157	0	1	0	0	0
clu_13158	0	0	1	0	0
clu_13159	0	0	0	0	1
clu_13160	0	0	0	0	1
clu_13161	0	0	1	0	0
clu_13162	0	0	1	0	0
clu_13163	0	0	1	0	0
clu_13164	0	0	1	0	0
clu_13165	0	0	0	0	1
clu_13166	0	0	0	0	1
clu_13167	0	0	1	0	0
clu_13168	0	0	0	0	1
clu_13169	0	0	0	0	1
clu_13170	0	0	0	0	1
clu_13171	0	0	0	0	1
clu_13172	0	0	0	0	1
clu_13173	0	0	0	0	1
clu_13174	0	0	0	0	1
clu_13175	0	0	0	0	1
clu_13176	0	0	0	0	1
clu_13177	0	0	0	0	1
clu_13178	0	0	1	0	0
clu_13179	0	0	0	0	1
clu_13180	0	0	1	0	0
clu_13181	0	0	1	0	0
clu_13182	0	0	1	0	0
clu_13183	0	0	1	0	0
clu_13184	0	0	1	0	0
clu_13185	0	0	1	0	0
clu_13186	0	0	0	0	1
clu_13187	0	0	0	0	1
clu_13188	0	0	1	0	0
clu_13189	0	0	0	0	1
clu_13190	0	0	1	0	0
clu_13191	0	0	0	0	1
clu_13192	0	0	0	0	1
clu_13193	1	0	0	0	1
clu_13194	1	0	0	0	1
clu_13195	0	0	0	0	1
clu_13196	1	0	0	0	0
clu_13197	0	0	0	0	1
clu_13198	1	0	0	0	1
clu_13199	1	0	0	0	1
clu_13200	1	0	0	0	1
clu_13201	1	0	0	0	1
clu_13202	1	0	0	0	0
clu_13203	0	0	0	0	1
clu_13204	0	0	0	0	1
clu_13205	0	0	0	0	1
clu_13206	1	0	0	0	0
clu_13207	1	0	0	0	1
clu_13208	0	0	0	0	1
clu_13209	1	0	0	0	0
clu_13210	0	0	0	0	1
clu_13211	0	0	0	0	1
clu_13212	1	0	0	0	0
clu_13213	0	0	0	0	1
clu_13214	0	0	0	0	1
clu_13215	1	0	0	0	0
clu_13216	1	0	0	0	1
clu_13217	1	0	0	0	0
clu_13218	0	0	0	0	1
clu_13219	1	0	0	0	0
clu_13220	0	0	0	0	1
clu_13221	0	0	0	0	1
clu_13222	0	0	0	0	1
clu_13223	0	0	0	0	1
clu_13224	0	0	0	0	1
clu_13225	1	0	0	0	0
clu_13226	0	0	0	0	1
clu_13227	1	0	0	0	1
clu_13228	1	0	0	0	0
clu_13229	0	0	0	0	1
clu_13230	0	0	0	0	1
clu_13231	1	0	0	0	0
clu_13232	0	0	0	0	1
clu_13233	0	0	0	0	1
clu_13234	0	0	0	0	1
clu_13235	1	0	0	0	1
clu_13236	0	0	0	0	1
clu_13237	0	0	0	0	1
clu_13238	0	0	0	0	1
clu_13239	0	0	0	0	1
clu_13240	0	0	1	0	0
clu_13241	0	0	1	0	0
clu_13242	0	0	1	0	0
clu_13243	0	0	1	0	0
clu_13244	0	0	1	0	0
clu_13245	0	0	1	0	0
clu_13246	0	0	1	0	0
clu_13247	0	0	0	0	1
clu_13248	0	0	0	0	1
clu_13249	0	1	0	1	0
clu_13250	0	0	0	1	0
clu_13251	0	1	0	0	0
clu_13252	0	1	0	0	0
clu_13253	0	0	0	1	0
clu_13254	0	0	0	1	0
clu_13255	0	0	0	1	0
clu_13256	0	0	0	1	0
clu_13257	0	0	0	0	1
clu_13258	0	0	0	0	1
clu_13259	0	0	0	0	1
clu_13260	0	0	0	0	1
clu_13261	1	0	0	0	0
clu_13262	0	0	0	0	1
clu_13263	0	0	0	0	1
clu_13264	0	0	0	0	1
clu_13265	0	0	1	0	0
clu_13266	0	0	0	0	1
clu_13267	0	0	0	0	1
clu_13268	0	0	1	0	0
clu_13269	0	0	1	0	0
clu_13270	0	0	0	0	1
clu_13271	0	0	1	0	0
clu_13272	0	0	0	0	1
clu_13273	0	0	0	0	1
clu_13274	0	0	0	0	1
clu_13275	0	0	0	0	1
clu_13276	0	0	0	0	1
clu_13277	0	0	1	0	0
clu_13278	0	0	1	0	0
clu_13279	0	0	1	0	0
clu_13280	0	0	0	0	1
clu_13281	0	0	0	0	1
clu_13282	0	0	1	0	0
clu_13283	0	0	1	0	0
clu_13284	0	0	0	0	1
clu_13285	0	0	0	0	1
clu_13286	0	0	0	0	1
clu_13287	0	0	0	1	0
clu_13288	1	0	0	0	0
clu_13289	1	0	0	0	1
clu_13290	1	0	0	0	1
clu_13291	0	0	0	0	1
clu_13292	0	0	0	0	1
clu_13293	0	0	0	0	1
clu_13294	0	0	0	0	1
clu_13295	0	0	0	0	1
clu_13296	1	0	0	0	0
clu_13297	0	0	0	0	1
clu_13298	0	0	0	0	1
clu_13299	0	0	0	1	0
clu_13300	0	0	0	1	0
clu_13301	0	0	0	1	0
clu_13302	0	0	0	0	1
clu_13303	0	1	0	1	0
clu_13304	1	1	0	1	1
clu_13305	0	0	0	1	0
clu_13306	0	0	0	1	0
clu_13307	0	0	0	0	1
clu_13308	0	0	0	0	1
clu_13309	0	0	0	0	1
clu_13310	0	1	0	0	0
clu_13311	0	1	0	1	0
clu_13312	0	0	0	1	0
clu_13313	0	1	0	0	0
clu_13314	0	1	1	0	0
clu_13315	0	1	0	0	0
clu_13316	0	0	0	1	0
clu_13317	0	0	0	0	1
clu_13318	0	0	0	0	1
clu_13319	1	0	0	0	0
clu_13320	0	0	0	0	1
clu_13321	0	0	0	0	1
clu_13322	0	0	0	0	1
clu_13323	1	0	0	0	0
clu_13324	0	0	0	0	1
clu_13325	0	0	0	0	1
clu_13326	1	0	0	0	0
clu_13327	1	0	0	0	1
clu_13328	0	0	0	0	1
clu_13329	1	0	0	0	0
clu_13330	1	0	0	0	1
clu_13331	1	0	0	0	1
clu_13332	0	0	0	0	1
clu_13333	1	0	0	0	0
clu_13334	1	0	0	0	0
clu_13335	1	0	0	1	0
clu_13336	0	0	0	1	0
clu_13337	0	0	0	1	0
clu_13338	0	0	0	1	0
clu_13339	0	0	0	1	0
clu_13340	0	0	0	1	0
clu_13341	0	0	0	1	0
clu_13342	0	1	0	1	0
clu_13343	0	0	0	1	0
clu_13344	0	1	0	1	0
clu_13345	0	0	0	1	0
clu_13346	0	0	0	1	0
clu_13347	0	1	0	0	0
clu_13348	0	1	0	0	0
clu_13349	0	1	0	0	0
clu_13350	0	0	0	0	1
clu_13351	0	0	0	0	1
clu_13352	0	0	0	0	1
clu_13353	0	0	1	0	0
clu_13354	1	0	0	0	0
clu_13355	0	0	1	0	0
clu_13356	0	0	1	0	0
clu_13357	0	0	0	0	1
clu_13358	0	0	1	0	0
clu_13359	0	0	1	0	0
clu_13360	0	0	0	0	1
clu_13361	1	0	0	0	0
clu_13362	0	0	1	0	0
clu_13363	0	0	0	0	1
clu_13364	0	0	1	0	0
clu_13365	0	0	0	0	1
clu_13366	0	0	0	0	1
clu_13367	0	0	0	0	1
clu_13368	0	0	0	0	1
clu_13369	0	0	0	0	1
clu_13370	1	0	1	0	0
clu_13371	1	0	1	0	0
clu_13372	0	0	1	0	0
clu_13373	0	0	0	0	1
clu_13374	0	0	0	0	1
clu_13375	0	0	0	0	1
clu_13376	0	0	0	0	1
clu_13377	0	0	0	0	1
clu_13378	0	0	1	0	0
clu_13379	1	0	0	0	1
clu_13380	0	0	0	1	0
clu_13381	0	0	0	1	0
clu_13382	0	0	0	1	0
clu_13383	0	0	0	1	0
clu_13384	1	0	0	0	0
clu_13385	0	0	0	1	0
clu_13386	0	0	0	1	0
clu_13387	0	0	0	1	0
clu_13388	0	0	0	1	0
clu_13389	0	1	0	0	0
clu_13390	0	0	0	0	1
clu_13391	0	0	0	1	0
clu_13392	0	0	0	0	1
clu_13393	0	0	0	0	1
clu_13394	0	0	0	0	1
clu_13395	0	0	0	0	1
clu_13396	0	0	1	0	0
clu_13397	0	0	1	0	0
clu_13398	0	0	0	0	1
clu_13399	1	0	0	0	0
clu_13400	1	0	0	0	0
clu_13401	1	0	0	0	0
clu_13402	0	0	0	0	1
clu_13403	0	0	0	0	1
clu_13404	1	0	0	0	0
clu_13405	1	0	0	0	0
clu_13406	1	0	0	0	0
clu_13407	1	0	0	0	0
clu_13408	0	0	0	0	1
clu_13409	0	0	1	0	0
clu_13410	0	0	0	0	1
clu_13411	0	0	0	1	0
clu_13412	0	0	0	1	0
clu_13413	0	1	0	1	0
clu_13414	1	0	0	0	1
clu_13415	1	0	0	0	0
clu_13416	1	0	0	0	0
clu_13417	0	0	0	0	1
clu_13418	1	0	0	0	0
clu_13419	0	0	0	0	1
clu_13420	1	0	0	0	0
clu_13421	0	0	0	0	1
clu_13422	1	0	0	0	0
clu_13423	1	0	0	0	0
clu_13424	0	0	0	0	1
clu_13425	1	0	0	0	0
clu_13426	1	0	0	1	0
clu_13427	0	0	0	1	0
